,loss
0,0.017856387
1,0.002472524
2,0.0020781725
3,0.0017379955
4,0.0013416996
5,0.0010868021
6,0.001039485
7,0.0010080498
8,0.0009825473
9,0.0009619241
10,0.0009455211
11,0.00093285734
12,0.0009235274
13,0.00091709907
14,0.000912962
15,0.00091026287
16,0.0009080451
17,0.0009056048
18,0.0009029318
19,0.00090057345
20,0.0008987048
21,0.00089680153
22,0.00089691055
23,0.00089775084
24,0.00089805294
25,0.00089820806
26,0.00089795823
27,0.0008970317
28,0.00089539477
29,0.00089328195
30,0.00089087227
31,0.00088809425
32,0.0008858797
33,0.0008838057
34,0.0008806898
35,0.00087867083
36,0.00087642565
37,0.0008737085
38,0.0008707001
39,0.0008677207
40,0.00086454226
41,0.0008612619
42,0.000858563
43,0.0008557017
44,0.0008527628
45,0.00084983074
46,0.00084732054
47,0.0008448613
48,0.0008421641
49,0.0008396621
50,0.0008373126
51,0.00083496113
52,0.00083271635
53,0.0008305411
54,0.0008283909
55,0.0008260852
56,0.00082401204
57,0.00082218664
58,0.0008201712
59,0.000818387
60,0.0008165903
61,0.0008147789
62,0.00081306713
63,0.0008113764
64,0.0008097297
65,0.0008081096
66,0.00080653786
67,0.0008050143
68,0.000803487
69,0.0008020579
70,0.00080068584
71,0.00079932384
72,0.0007980062
73,0.00079670915
74,0.0007954535
75,0.0007942248
76,0.00079302065
77,0.0007918468
78,0.0007906703
79,0.00078954373
80,0.0007884856
81,0.00078731996
82,0.0007862883
83,0.0007851913
84,0.0007841165
85,0.0007830925
86,0.000782028
87,0.0007810683
88,0.0007800274
89,0.0007790689
90,0.00077804434
91,0.00077713246
92,0.0007761151
93,0.0007752528
94,0.0007742742
95,0.00077348604
96,0.0007725339
97,0.0007717567
98,0.000770836
99,0.00077006425
100,0.000769246
101,0.0007684798
102,0.00076768163
103,0.00076697406
104,0.00076621544
105,0.0007655575
106,0.00076483685
107,0.00076423626
108,0.00076354493
109,0.0007629713
110,0.00076234073
111,0.0007618046
112,0.00076118315
113,0.00076069124
114,0.00076008576
115,0.0007596288
116,0.0007590557
117,0.0007586066
118,0.0007580508
119,0.00075761223
120,0.00075708516
121,0.00075664854
122,0.00075613864
123,0.0007557064
124,0.0007552027
125,0.0007547783
126,0.000754274
127,0.00075386127
128,0.0007533443
129,0.00075293984
130,0.000752408
131,0.000752005
132,0.0007514678
133,0.0007510384
134,0.00075049256
135,0.000750018
136,0.00074948085
137,0.00074895873
138,0.00074841775
139,0.00074784545
140,0.0007472912
141,0.00074669626
142,0.0007461177
143,0.00074550055
144,0.00074491143
145,0.0007442743
146,0.0007437023
147,0.0007430471
148,0.00074249937
149,0.0007418373
150,0.00074131234
151,0.0007406801
152,0.000740169
153,0.0007395875
154,0.00073906314
155,0.00073854014
156,0.0007380072
157,0.0007374729
158,0.00073703256
159,0.00073651824
160,0.0007362449
161,0.0007357407
162,0.0007354198
163,0.00073498185
164,0.00073465315
165,0.0007341727
166,0.0007338508
167,0.00073343783
168,0.00073302427
169,0.0007326225
170,0.00073218544
171,0.00073180784
172,0.00073146395
173,0.00073139125
174,0.00073142454
175,0.0007314405
176,0.00073137344
177,0.0007317175
178,0.00073089544
179,0.00073018
180,0.00072938757
181,0.0007313705
182,0.0007317212
183,0.00073200424
184,0.0007282122
185,0.00073017343
186,0.0007296724
187,0.00073005806
188,0.0007292388
189,0.000729406
190,0.0007296563
191,0.0007290733
192,0.000729063
193,0.0007290353
194,0.00072877994
195,0.0007286948
196,0.0007285519
197,0.0007284288
198,0.00072830135
199,0.0007281925
200,0.00072806515
201,0.0007279584
202,0.0007278387
203,0.000727731
204,0.00072761497
205,0.0007275084
206,0.00072739454
207,0.0007272877
208,0.0007271759
209,0.0007270678
210,0.00072695536
211,0.0007268444
212,0.00072672864
213,0.00072661194
214,0.00072648906
215,0.0007263621
216,0.0007262268
217,0.0007260858
218,0.00072593126
219,0.0007257886
220,0.00072560477
221,0.0007255748
222,0.0007253193
223,0.0007254529
224,0.00072471047
225,0.00072557805
226,0.0007237809
227,0.0007251597
228,0.00072318705
229,0.000724837
230,0.0007226165
231,0.0007245037
232,0.00072198827
233,0.00072398834
234,0.0007242275
235,0.00072303804
236,0.0007235572
237,0.0007211507
238,0.00072341453
239,0.00072114565
240,0.0007228865
241,0.0007206758
242,0.00072259596
243,0.00071967446
244,0.0007231365
245,0.0007207793
246,0.000719374
247,0.00072078244
248,0.0007199488
249,0.00072167115
250,0.00071960886
251,0.0007183984
252,0.0007205153
253,0.0007212661
254,0.00071882503
255,0.00071852736
256,0.000719175
257,0.0007188406
258,0.0007185381
259,0.00071827194
260,0.000718034
261,0.00071787974
262,0.000717731
263,0.0007173989
264,0.00071700284
265,0.00071670883
266,0.0007164566
267,0.0007161932
268,0.00071591436
269,0.00071563106
270,0.00071534846
271,0.00071506726
272,0.0007147863
273,0.00071450335
274,0.00071421784
275,0.0007139271
276,0.00071362965
277,0.00071332353
278,0.0007130077
279,0.00071268115
280,0.00071234273
281,0.00071199244
282,0.0007116297
283,0.00071125507
284,0.0007108686
285,0.0007104721
286,0.0007100673
287,0.0007096565
288,0.0007092429
289,0.0007088296
290,0.000708419
291,0.0007080117
292,0.000707609
293,0.00070721196
294,0.0007068204
295,0.0007064362
296,0.0007060624
297,0.0007057091
298,0.00070539396
299,0.0007051214
300,0.0007048625
301,0.0007045765
302,0.000704246
303,0.00070386933
304,0.0007034485
305,0.000702988
306,0.00070249254
307,0.000701971
308,0.0007014307
309,0.0007008774
310,0.00070031383
311,0.0006997397
312,0.00069915334
313,0.00069855223
314,0.0006979381
315,0.0006973136
316,0.00069668004
317,0.0006960358
318,0.00069537776
319,0.0006947028
320,0.0006940081
321,0.000693291
322,0.0006925495
323,0.00069178117
324,0.0006909846
325,0.00069015817
326,0.0006893007
327,0.00068841025
328,0.0006874853
329,0.00068652467
330,0.00068552664
331,0.00068448915
332,0.0006834109
333,0.0006822885
334,0.0006811195
335,0.00067989924
336,0.0006786227
337,0.00067728275
338,0.0006758706
339,0.0006743735
340,0.00067277637
341,0.0006710568
342,0.00066918985
343,0.00066714623
344,0.00066487986
345,0.0006622966
346,0.00065925805
347,0.0006557024
348,0.00065930106
349,0.0006885853
350,0.00066378387
351,0.00065626873
352,0.000648162
353,0.0006394104
354,0.00062810315
355,0.00061644946
356,0.000585277
357,0.00069517654
358,0.00062699104
359,0.00052978593
360,0.0005696044
361,0.000624301
362,0.00058812514
363,0.00048094173
364,0.0004780176
365,0.0005696952
366,0.000607773
367,0.0006506672
368,0.00064149307
369,0.0006207131
370,0.00061139744
371,0.0006042267
372,0.00059337326
373,0.0005833934
374,0.0005694987
375,0.00055403804
376,0.00053569966
377,0.00051339646
378,0.00076536677
379,0.00072842144
380,0.0005969963
381,0.00056212104
382,0.0005389835
383,0.000521107
384,0.0005282771
385,0.00054913847
386,0.00053019566
387,0.0005016021
388,0.0005023196
389,0.00048788576
390,0.00045595583
391,0.00041427327
392,0.0013098927
393,0.0007388324
394,0.0006119441
395,0.00054702
396,0.0004928877
397,0.0004548682
398,0.00042784514
399,0.0004069196
400,0.00039079052
401,0.00037813545
402,0.00036772742
403,0.0003574694
404,0.0014207044
405,0.00078067894
406,0.00071622763
407,0.0006594958
408,0.0005914698
409,0.00048376882
410,0.00044263602
411,0.00040219646
412,0.00037376978
413,0.00035598836
414,0.00034506078
415,0.00034408108
416,0.00059344457
417,0.0007140129
418,0.0005789508
419,0.0004999522
420,0.00043811937
421,0.00040002647
422,0.00037350753
423,0.00035403998
424,0.00034043516
425,0.00032918624
426,0.00032834813
427,0.00032028466
428,0.00036566952
429,0.0003236263
430,0.00031667773
431,0.00031148802
432,0.00030513547
433,0.00041141483
434,0.0003320689
435,0.0003078277
436,0.0003030656
437,0.00040632006
438,0.0006674515
439,0.000541466
440,0.00049393956
441,0.00044246635
442,0.00038538536
443,0.00036675803
444,0.00035773127
445,0.00035007624
446,0.00034295596
447,0.00033640966
448,0.00033068858
449,0.00032586438
450,0.00033117816
451,0.00036696042
452,0.0003513636
453,0.00033470234
454,0.0003173457
455,0.00030377085
456,0.00030323534
457,0.0002979955
458,0.00029985257
459,0.00029417835
460,0.0002902292
461,0.0003277615
462,0.0005009797
463,0.0003276689
464,0.00030046576
465,0.00029862914
466,0.00029454695
467,0.00029360264
468,0.00029150373
469,0.00029110792
470,0.00029486977
471,0.00029678963
472,0.00047827917
473,0.00037242268
474,0.00031306286
475,0.0002981254
476,0.0002923982
477,0.0002886294
478,0.00028552988
479,0.00028296706
480,0.0002810059
481,0.00027951153
482,0.00027866947
483,0.0002792846
484,0.000281971
485,0.0002841554
486,0.0002813276
487,0.00027756166
488,0.0005641906
489,0.0005384015
490,0.00040107724
491,0.00032854473
492,0.00030952893
493,0.00030017746
494,0.0002916009
495,0.00028850988
496,0.00028711197
497,0.00028621702
498,0.00028504216
499,0.00028351365
