,loss
0,0.053422656
1,0.0059126914
2,0.004439084
3,0.0040325816
4,0.0038030273
5,0.0036105786
6,0.003429691
7,0.0032530222
8,0.0030797126
9,0.0029096266
10,0.0027398525
11,0.0025662177
12,0.0023908801
13,0.0022277918
14,0.002095259
15,0.001992159
16,0.0019075352
17,0.0018358207
18,0.001775824
19,0.0017280946
20,0.0016921872
21,0.0016655318
22,0.0016446295
23,0.0016267305
24,0.0016118683
25,0.0015980202
26,0.0015855219
27,0.0015742483
28,0.0015640521
29,0.0015547775
30,0.0015463106
31,0.0015385625
32,0.0015313352
33,0.00152466
34,0.0015184185
35,0.0015126154
36,0.0015069741
37,0.0015017285
38,0.0014967672
39,0.0014920438
40,0.0014875479
41,0.0014832498
42,0.0014791376
43,0.0014752082
44,0.0014714483
45,0.0014678382
46,0.0014644227
47,0.0014610346
48,0.0014578587
49,0.0014547759
50,0.0014518367
51,0.0014490156
52,0.0014463157
53,0.0014436817
54,0.0014411758
55,0.0014387731
56,0.0014364559
57,0.0014342444
58,0.0014321416
59,0.0014300739
60,0.0014281176
61,0.0014262764
62,0.0014244508
63,0.0014227369
64,0.0014210899
65,0.0014195156
66,0.0014180016
67,0.0014165431
68,0.0014151512
69,0.0014138033
70,0.0014125067
71,0.0014112587
72,0.0014100535
73,0.0014089252
74,0.0014077509
75,0.0014066513
76,0.0014055795
77,0.0014045315
78,0.0014035072
79,0.0014025158
80,0.0014015307
81,0.0014005669
82,0.0013996164
83,0.0013986994
84,0.0013978635
85,0.0013968518
86,0.0013959213
87,0.0013950127
88,0.0013940745
89,0.0013931443
90,0.0013922234
91,0.0013912813
92,0.0013903467
93,0.0013893828
94,0.0013880407
95,0.001387297
96,0.0013863106
97,0.0013852837
98,0.0013841209
99,0.0013830628
100,0.0013821203
101,0.001381094
102,0.0013798251
103,0.0013789971
104,0.0013778694
105,0.001376832
106,0.0013752148
107,0.0013746485
108,0.0013730975
109,0.0013719017
110,0.0013703256
111,0.0013693258
112,0.0013678788
113,0.0013664409
114,0.0013654035
115,0.0013643561
116,0.0013625714
117,0.0013616496
118,0.0013603223
119,0.0013589893
120,0.0013580237
121,0.0013570063
122,0.0013563265
123,0.0013563823
124,0.0013554395
125,0.0013540557
126,0.0013532265
127,0.0013534003
128,0.0013550854
129,0.0013542224
130,0.001352545
131,0.0013522413
132,0.0013512142
133,0.0013501464
134,0.0013490967
135,0.0013473859
136,0.0013466085
137,0.0013446884
138,0.0013423978
139,0.0013409086
140,0.0013387167
141,0.0013377045
142,0.0013356789
143,0.0013332813
144,0.0013317836
145,0.0013317146
146,0.0013286435
147,0.0013261591
148,0.001323748
149,0.0013218166
150,0.0013195573
151,0.0013169856
152,0.001314495
153,0.001314034
154,0.0013106582
155,0.0013079584
156,0.0013063152
157,0.0013038281
158,0.0013015942
159,0.0012994554
160,0.0012972985
161,0.0012950426
162,0.001293545
163,0.0012916327
164,0.0012897245
165,0.0012881543
166,0.0012869806
167,0.0012849605
168,0.0012833622
169,0.0012818291
170,0.0012797689
171,0.0012784897
172,0.0012773774
173,0.0012754997
174,0.001274345
175,0.0012744064
176,0.001273057
177,0.0012722854
178,0.0012736728
179,0.0012708954
180,0.0012688101
181,0.0012665527
182,0.0012643071
183,0.0012618838
184,0.0012600452
185,0.0012576971
186,0.0012553206
187,0.0012536644
188,0.001250252
189,0.0012482232
190,0.0012466345
191,0.0012441762
192,0.0012422878
193,0.0012409337
194,0.0012398353
195,0.0012359426
196,0.001232039
197,0.001232371
198,0.0012291931
199,0.0012234754
200,0.0012219448
201,0.0012203212
202,0.0012160235
203,0.0012133063
204,0.0012056344
205,0.0012083949
206,0.0012002772
207,0.0012033926
208,0.0011991562
209,0.001193485
210,0.0011956263
211,0.0011921938
212,0.0011866215
213,0.0011855266
214,0.0011850095
215,0.0011798649
216,0.0011794327
217,0.0011771537
218,0.0011702845
219,0.0011720166
220,0.0011681535
221,0.0011638522
222,0.001156586
223,0.0011579929
224,0.0011577429
225,0.0011536474
226,0.0011495177
227,0.0011464678
228,0.0011461703
229,0.001140982
230,0.0011375964
231,0.0011353483
232,0.0011354825
233,0.0011282302
234,0.0011336949
235,0.0011257536
236,0.0011267418
237,0.0011189408
238,0.0011213853
239,0.0011139014
240,0.0011181118
241,0.0011069084
242,0.0011132454
243,0.001102477
244,0.0011051706
245,0.0010958655
246,0.0010973468
247,0.001093854
248,0.0010951426
249,0.0010877925
250,0.0010878814
251,0.001087381
252,0.0010804535
253,0.0010782002
254,0.0010803039
255,0.0010751287
256,0.0010910734
257,0.0010769758
258,0.0010666744
259,0.0010669914
260,0.0010610576
261,0.0010609004
262,0.0010583602
263,0.0010590967
264,0.0010598457
265,0.0010562706
266,0.0010424143
267,0.0010427643
268,0.0010406194
269,0.0010377977
270,0.0010374588
271,0.0010305952
272,0.0010458693
273,0.00103694
274,0.0010234913
275,0.0010264033
276,0.0010224893
277,0.0010200627
278,0.0010175671
279,0.0010120649
280,0.0010150654
281,0.001005333
282,0.0010083267
283,0.001002837
284,0.0010028207
285,0.0009992464
286,0.0009942052
287,0.0009966131
288,0.0009939335
289,0.0009923559
290,0.000989808
291,0.001001412
292,0.0009877642
293,0.0009877002
294,0.0009785481
295,0.0009800275
296,0.0009814864
297,0.0009689597
298,0.0009706808
299,0.0009712736
300,0.00095853297
301,0.000957999
302,0.0009583804
303,0.0009565646
304,0.0009512724
305,0.00095028605
306,0.00094553607
307,0.0009434564
308,0.0009429075
309,0.00093242264
310,0.00094200944
311,0.00092873216
312,0.0009305724
313,0.00091736374
314,0.0009248435
315,0.0009164355
316,0.0009112066
317,0.0009136792
318,0.0009086561
319,0.0009074558
320,0.0009035894
321,0.0009032765
322,0.00089525094
323,0.0008995458
324,0.00089348375
325,0.0008864395
326,0.00090803986
327,0.00088352826
328,0.0008960817
329,0.0008715572
330,0.0008660463
331,0.0008779978
332,0.00086193124
333,0.0008642696
334,0.0008610609
335,0.0008555651
336,0.00085821055
337,0.0008364106
338,0.0008454317
339,0.00084647763
340,0.0008365364
341,0.0008316948
342,0.00083567225
343,0.00084200344
344,0.0008694674
345,0.00083944696
346,0.0008435497
347,0.0008370961
348,0.00082395267
349,0.00081961206
350,0.0008305378
351,0.000820953
352,0.000834593
353,0.0008238487
354,0.00082442985
355,0.0008264429
356,0.0008164594
357,0.00080332725
358,0.000809476
359,0.00080291065
360,0.0008049483
361,0.00082759565
