,loss
0,0.017847558
1,0.0017165056
2,0.0013209285
3,0.0010484501
4,0.0009367121
5,0.0008930023
6,0.0008651417
7,0.00083900185
8,0.0008197062
9,0.0008022477
10,0.0007855461
11,0.0007705255
12,0.00076015416
13,0.0007510885
14,0.0007414461
15,0.00073234807
16,0.0007236873
17,0.0007178685
18,0.00071209925
19,0.0007064075
20,0.0007018673
21,0.00069750764
22,0.00069467945
23,0.0006909275
24,0.0006825866
25,0.000682468
26,0.00067826087
27,0.0006770308
28,0.0006665551
29,0.0006683162
30,0.0006601643
31,0.0006545864
32,0.000648282
33,0.00064044335
34,0.0006331643
35,0.0006245594
36,0.00061596854
37,0.0006052097
38,0.0005965339
39,0.0005869139
40,0.00057544047
41,0.0005641734
42,0.00055322435
43,0.00054393185
44,0.0005351
45,0.0005245686
46,0.0005179245
47,0.000509928
48,0.0005017212
49,0.00049433514
50,0.00048705476
51,0.00048125355
52,0.00047416135
53,0.0004627579
54,0.00046327346
55,0.00048727792
56,0.00046786075
57,0.00045921362
58,0.00045234876
59,0.00044654193
60,0.0004406642
61,0.00043497936
62,0.00043020633
63,0.00042615033
64,0.00042198962
65,0.0004164762
66,0.0004152343
67,0.0004160523
68,0.000407469
69,0.00041078994
70,0.0004089557
71,0.00040351893
72,0.0003985418
73,0.00039803906
74,0.000393123
75,0.00038903285
76,0.00038486885
77,0.00038339148
78,0.00037333148
79,0.00036481099
80,0.0003619627
81,0.00036119323
82,0.0003503788
83,0.00035677367
84,0.00035587826
85,0.00035458527
86,0.00034978503
87,0.00033833072
88,0.00032889153
89,0.00032745698
90,0.00032741227
91,0.0003136523
92,0.00030816512
93,0.00030075922
94,0.00030226863
95,0.00029957647
96,0.0003022739
97,0.00029105792
98,0.00029156578
99,0.00028646298
100,0.0002879124
101,0.00028034605
102,0.00027395808
103,0.00026159568
104,0.00027418288
105,0.000263952
106,0.00024830797
107,0.0002520747
108,0.0002570189
109,0.0002508928
110,0.00024531977
111,0.0002465748
112,0.00025110788
113,0.0002645902
114,0.00024795753
115,0.00025793942
116,0.00023674505
117,0.00025210794
118,0.00025083058
119,0.0002477389
120,0.00023887766
121,0.0002364762
122,0.00025394987
123,0.00023958455
124,0.00024246618
125,0.00027214465
126,0.00030354102
127,0.00025588478
128,0.000233748
129,0.00024556948
130,0.00023255279
131,0.00023716011
132,0.00023531666
133,0.0002711109
134,0.00029254248
135,0.00023990085
136,0.0002506033
137,0.00024555676
138,0.00023006022
139,0.000250044
140,0.00031005678
141,0.00041044346
142,0.0002740814
143,0.00024200368
144,0.0002387456
145,0.00023328354
146,0.00022831942
147,0.0002242841
148,0.00022075567
149,0.00022197563
150,0.00022758625
151,0.0002451029
152,0.00022412563
153,0.00025496408
154,0.0002240082
155,0.0003036216
156,0.00079492363
157,0.0006614046
158,0.0006152304
159,0.0005709794
160,0.0005052263
161,0.0004786114
162,0.0004161934
163,0.0003638698
164,0.0003183643
