,loss
0,0.047045343
1,0.0057608057
2,0.0042524575
3,0.0038804736
4,0.0036485349
5,0.0034396574
6,0.0032298863
7,0.0030229918
8,0.0028330698
9,0.0026650806
10,0.0025140354
11,0.002373048
12,0.0022380059
13,0.002110002
14,0.0019943563
15,0.0018978051
16,0.0018265826
17,0.0017733879
18,0.0017304287
19,0.0016950939
20,0.0016661453
21,0.0016424247
22,0.0016228154
23,0.00160636
24,0.0015923004
25,0.001580078
26,0.0015692578
27,0.0015595565
28,0.0015507472
29,0.0015426668
30,0.0015351952
31,0.0015282403
32,0.0015217344
33,0.001515616
34,0.0015098464
35,0.0015043844
36,0.0014991902
37,0.0014942421
38,0.0014897465
39,0.0014849756
40,0.0014807319
41,0.0014762336
42,0.0014721057
43,0.0014680056
44,0.0014641683
45,0.0014603699
46,0.0014568433
47,0.0014535558
48,0.0014502634
49,0.0014471264
50,0.0014441427
51,0.0014412854
52,0.0014385219
53,0.0014358338
54,0.0014332571
55,0.0014307745
56,0.0014283721
57,0.0014260251
58,0.0014237514
59,0.0014218047
60,0.0014193531
61,0.001417268
62,0.0014154174
63,0.0014133422
64,0.0014114024
65,0.0014096423
66,0.0014078274
67,0.0014062274
68,0.0014044542
69,0.0014027607
70,0.0014011356
71,0.0013996874
72,0.0013981642
73,0.0013966984
74,0.001395222
75,0.0013938878
76,0.0013924872
77,0.0013910607
78,0.0013897101
79,0.0013883853
80,0.0013870805
81,0.0013857648
82,0.0013844551
83,0.0013831295
84,0.0013817978
85,0.0013805175
86,0.0013792395
87,0.0013779904
88,0.0013767418
89,0.0013755007
90,0.001374312
91,0.001373182
92,0.0013719206
93,0.0013707852
94,0.0013695605
95,0.0013683399
96,0.0013673074
97,0.0013658674
98,0.0013653963
99,0.0013637996
100,0.0013627623
101,0.0013614738
102,0.001360382
103,0.0013594017
104,0.0013582236
105,0.0013572064
106,0.0013561575
107,0.0013550402
108,0.001354058
109,0.0013529812
110,0.0013520087
111,0.0013510671
112,0.0013500559
113,0.0013490705
114,0.0013480999
115,0.0013471723
116,0.0013463318
117,0.0013454073
118,0.0013446135
119,0.0013437271
120,0.00134281
121,0.0013419936
122,0.001341168
123,0.0013402753
124,0.0013394387
125,0.0013386572
126,0.0013377538
127,0.0013370108
128,0.0013361257
129,0.0013354578
130,0.0013345634
131,0.0013340762
132,0.001333335
133,0.0013322285
134,0.0013314675
135,0.001330714
136,0.0013298239
137,0.0013290287
138,0.0013283148
139,0.0013275357
140,0.0013265873
141,0.0013255143
142,0.0013246672
143,0.0013237032
144,0.0013228228
145,0.0013216102
146,0.001320814
147,0.0013193948
148,0.001318442
149,0.0013174035
150,0.0013160962
151,0.0013153092
152,0.0013140783
153,0.0013126531
154,0.0013113832
155,0.0013101161
156,0.0013092064
157,0.0013072959
158,0.0013055203
159,0.0013039021
160,0.0013023105
161,0.001300504
162,0.0012988768
163,0.001297033
164,0.0012956895
165,0.0012945654
166,0.0012930854
167,0.0012916352
168,0.0012907964
169,0.0012891166
170,0.0012881984
171,0.0012865304
172,0.001285822
173,0.0012846241
174,0.0012844454
175,0.0012835473
176,0.0012826264
177,0.0012814762
178,0.0012808898
179,0.0012800867
180,0.0012794958
181,0.0012787891
182,0.0012786618
183,0.0012777286
184,0.0012770764
185,0.0012768668
186,0.0012757732
187,0.0012750502
188,0.0012740429
189,0.0012731435
190,0.0012723816
191,0.0012716859
192,0.0012708589
193,0.0012699133
194,0.0012689473
195,0.0012678194
196,0.0012668342
197,0.0012656717
198,0.0012645104
199,0.0012632022
200,0.0012619568
201,0.0012605253
202,0.0012590697
203,0.0012571842
204,0.0012556638
205,0.0012538647
206,0.0012518172
207,0.0012497973
208,0.0012477073
209,0.0012453235
210,0.0012425391
211,0.0012396813
212,0.0012364301
213,0.0012329065
214,0.00122863
215,0.001224655
216,0.0012206738
217,0.0012167222
218,0.0012131961
219,0.0012100474
220,0.0012072765
221,0.0012049654
222,0.0012031207
223,0.0012014081
224,0.0012000647
225,0.0011988368
226,0.001197005
227,0.0011952408
228,0.0011940199
229,0.0011926544
230,0.0011912563
231,0.0011901541
232,0.0011890888
233,0.001187985
234,0.0011870965
235,0.0011862388
236,0.0011854597
237,0.0011843232
238,0.0011835226
239,0.0011825081
240,0.0011815138
241,0.0011804876
242,0.0011796564
243,0.0011789064
244,0.0011780243
245,0.0011769759
246,0.0011757748
247,0.0011748453
248,0.0011738157
249,0.0011731107
250,0.0011724168
251,0.0011716345
252,0.001170783
253,0.0011697275
254,0.0011689829
255,0.001168169
256,0.0011670524
257,0.0011662248
258,0.0011650717
259,0.0011643496
260,0.0011632793
261,0.0011623605
262,0.0011614303
263,0.0011604062
264,0.0011595682
265,0.0011586893
266,0.0011578317
267,0.0011569626
268,0.0011561979
269,0.0011555181
270,0.0011545473
271,0.0011536519
272,0.0011527898
273,0.0011520033
274,0.0011511333
275,0.0011502117
276,0.001149382
277,0.0011484505
278,0.0011476508
279,0.0011468705
280,0.0011458182
281,0.0011449958
282,0.0011439908
283,0.0011431344
284,0.0011422408
285,0.0011413068
286,0.0011402931
287,0.0011392339
288,0.0011382675
289,0.0011371871
290,0.0011362374
291,0.001135088
292,0.0011339678
293,0.00113259
294,0.0011312711
295,0.0011300519
296,0.001128655
297,0.0011272995
298,0.0011258976
299,0.0011246953
300,0.0011232492
301,0.0011220208
302,0.0011204527
303,0.0011188192
304,0.0011174585
305,0.0011159237
306,0.00111453
307,0.0011129599
308,0.0011116046
309,0.0011103717
310,0.001108894
311,0.001107323
312,0.0011057353
313,0.0011047495
314,0.0011031182
315,0.0011017462
316,0.0011000932
317,0.0010988968
318,0.0010974217
319,0.0010960915
320,0.0010951223
321,0.0010934612
322,0.0010920203
323,0.0010909691
324,0.0010895288
325,0.0010881979
326,0.001087068
327,0.001085605
328,0.0010843695
329,0.0010831218
330,0.0010818094
331,0.0010802307
332,0.0010790685
333,0.0010777968
334,0.001076317
335,0.0010747311
336,0.0010730914
337,0.0010716977
338,0.001070361
339,0.0010692078
340,0.0010680258
341,0.0010662002
342,0.0010648518
343,0.0010635715
344,0.0010621703
345,0.0010612379
346,0.0010601624
347,0.0010590549
348,0.0010576803
349,0.0010564906
350,0.0010551739
351,0.0010538662
352,0.0010523566
353,0.0010510577
354,0.00104988
355,0.0010488929
356,0.0010477216
357,0.0010464789
358,0.0010450874
359,0.0010438898
360,0.0010424578
361,0.0010415008
362,0.0010403513
363,0.0010394037
364,0.0010389136
365,0.001038234
366,0.001037782
367,0.0010365817
368,0.0010361439
369,0.0010344164
370,0.0010330932
371,0.0010312729
372,0.0010292621
373,0.0010411668
374,0.0010709456
375,0.0010426575
376,0.0010397154
377,0.0010519908
378,0.0010396307
379,0.001050615
380,0.0010607877
381,0.0010762942
382,0.0010860198
383,0.001039212
384,0.0010317508
385,0.0010267107
386,0.0010247903
387,0.001022555
388,0.0010207617
389,0.0010185303
390,0.0010171423
391,0.0010156496
392,0.0010138226
393,0.0010120302
394,0.0010119013
395,0.0010093098
396,0.0010105418
397,0.0010075747
398,0.0010088703
399,0.0010065205
400,0.0010101494
401,0.0010066136
402,0.0010078247
403,0.0010052016
404,0.0010073181
405,0.0010042976
406,0.0010072148
407,0.0010033244
408,0.0010060241
409,0.0010013789
410,0.0010025183
411,0.0010000444
412,0.0010028803
413,0.0009988635
414,0.0010010188
415,0.0009971324
416,0.0009990664
417,0.0009955438
418,0.0009971198
419,0.0009944527
420,0.0009965346
421,0.000992991
422,0.000995848
423,0.0009914645
424,0.0009951924
425,0.000990929
426,0.0009907052
427,0.0009900993
428,0.0009882613
429,0.000987738
430,0.0009879408
431,0.0009860138
432,0.0009848868
433,0.0009849682
434,0.0009837208
435,0.0009860314
436,0.0009993127
437,0.0009870518
